filename	bam_id	indexing_id	sample_id	Count	batch
WTCHG_423846_280110	423846	280110	NCL00008	2785788	2
WTCHG_423846_281193	423846	281193	JIA00004	3301194	2
WTCHG_423846_282181	423846	282181	JIA00028	2812085	2
WTCHG_423846_283169	423846	283169	BHM00116	2775153	2
WTCHG_423846_284157	423846	284157	OAS00012	3292061	2
WTCHG_423846_285145	423846	285145	OAS00015	2929198	2
WTCHG_423846_286133	423846	286133	JIA00059	2149208	2
WTCHG_423846_287121	423846	287121	NCL00016	2821705	2
WTCHG_423846_288109	423846	288109	BHM00125	2888771	2
WTCHG_423846_289192	423846	289192	JIA00015	3575222	2
WTCHG_423846_290180	423846	290180	OAS00001	3145091	2
WTCHG_423846_291168	423846	291168	BHM00117	3460895	2
WTCHG_423846_292156	423846	292156	OAS00018	3094908	2
WTCHG_423846_293144	423846	293144	OAS00034	3069910	2
WTCHG_423846_294132	423846	294132	MUS00015	3506554	2
WTCHG_423846_295120	423846	295120	NCL00017	3306617	2
WTCHG_423846_296108	423846	296108	BHM00162	3878372	2
WTCHG_423847_201191	423847	201191	JIA00016	3237114	2
WTCHG_423847_202179	423847	202179	OAS00005	2975573	2
WTCHG_423847_203167	423847	203167	BHM00118	6332394	2
WTCHG_423847_204155	423847	204155	OAS00019	2816729	2
WTCHG_423847_205143	423847	205143	OAS00035	2563935	2
WTCHG_423847_206131	423847	206131	NCL00001	3152301	2
WTCHG_423847_207119	423847	207119	OAS00023	3363928	2
WTCHG_423847_208107	423847	208107	JIA00062	3052011	2
WTCHG_423847_209190	423847	209190	OAS00013	3274435	2
WTCHG_423847_210178	423847	210178	ORA00001	2934030	2
WTCHG_423847_211166	423847	211166	BHM00127	3261507	2
WTCHG_423847_212154	423847	212154	OAS00022	2296562	2
WTCHG_423847_213142	423847	213142	ORA00013	3201323	2
WTCHG_423847_214130	423847	214130	NCL00003	6712816	2
WTCHG_423847_215118	423847	215118	OAS00037	2473288	2
WTCHG_423847_216106	423847	216106	JIA00063	1317948	2
WTCHG_423847_217189	423847	217189	JIA00001	2691076	2
WTCHG_423847_218177	423847	218177	JIA00034	832	2
WTCHG_423847_219165	423847	219165	BHM00130	3238576	2
WTCHG_423847_220153	423847	220153	OAS00040	2849348	2
WTCHG_423847_221141	423847	221141	ORA00019	3511457	2
WTCHG_423847_222129	423847	222129	NCL00004	3330534	2
WTCHG_423847_223117	423847	223117	OAS00049	3398400	2
WTCHG_423847_224105	423847	224105	NCL00023	3793639	2
WTCHG_423847_225188	423847	225188	JIA00026	3172986	2
WTCHG_423847_226176	423847	226176	JIA00035	3094644	2
WTCHG_423847_227164	423847	227164	BHM00131	2847110	2
WTCHG_423847_228152	423847	228152	ORA00004	3841636	2
WTCHG_423847_229140	423847	229140	ORA00022	3743186	2
WTCHG_423847_230128	423847	230128	OAS00024	2963691	2
WTCHG_423847_231116	423847	231116	OAS00052	3168675	2
WTCHG_423847_232104	423847	232104	NCL00024	3364676	2
WTCHG_423847_233187	423847	233187	JIA00027	3120570	2
WTCHG_423847_234175	423847	234175	JIA00037	3250208	2
WTCHG_423847_235163	423847	235163	BHM00132	4007146	2
WTCHG_423847_236151	423847	236151	ORA00007	3191198	2
WTCHG_423847_237139	423847	237139	ORA00028	3330405	2
WTCHG_423847_238127	423847	238127	OAS00028	3559031	2
WTCHG_423847_239115	423847	239115	OAS00053	2821293	2
WTCHG_423847_240103	423847	240103	NCL00025	2906815	2
WTCHG_423847_241186	423847	241186	OAS00014	3504378	2
WTCHG_423847_242174	423847	242174	JIA00043	3189116	2
WTCHG_423847_243162	423847	243162	JIA00029	4168870	2
WTCHG_423847_244150	423847	244150	ORA00016	3272078	2
WTCHG_423847_245138	423847	245138	BHM00091	3302253	2
WTCHG_423847_246126	423847	246126	OAS00039	3734038	2
WTCHG_423847_247114	423847	247114	OAS00054	3006673	2
WTCHG_423847_248102	423847	248102	NCL00026	3685454	2
WTCHG_423847_249185	423847	249185	JIA00031	3631598	2
WTCHG_423847_250173	423847	250173	JIA00046	3078490	2
WTCHG_423847_251161	423847	251161	JIA00040	3265655	2
WTCHG_423847_252149	423847	252149	ORA00027	4028088	2
WTCHG_423847_253137	423847	253137	BHM00138	3062614	2
WTCHG_423847_254125	423847	254125	BHM00121	3709935	2
WTCHG_423847_255113	423847	255113	OAS00065	2701609	2
WTCHG_423847_256101	423847	256101	NCL00028	3642619	2
WTCHG_423847_257196	423847	257196	JIA00002	3578992	2
WTCHG_423847_258184	423847	258184	JIA00032	2844278	2
WTCHG_423847_259172	423847	259172	BHM00074	2713299	2
WTCHG_423847_260160	423847	260160	JIA00047	2437378	2
WTCHG_423847_261148	423847	261148	JIA00053	1002791	2
WTCHG_423847_262136	423847	262136	BHM00139	2935579	2
WTCHG_423847_263124	423847	263124	BHM00140	3164172	2
WTCHG_423847_264112	423847	264112	NCL00020	3117839	2
WTCHG_423847_265195	423847	265195	OAS00004	3177572	2
WTCHG_423847_266183	423847	266183	JIA00019	3521365	2
WTCHG_423847_267171	423847	267171	BHM00113	2902738	2
WTCHG_423847_268159	423847	268159	JIA00048	3342223	2
WTCHG_423847_269147	423847	269147	OAS00008	2963502	2
WTCHG_423847_270135	423847	270135	JIA00055	2810735	2
WTCHG_423847_271123	423847	271123	JIA00054	2554682	2
WTCHG_423847_272111	423847	272111	BHM00126	2951858	2
WTCHG_423847_273194	423847	273194	JIA00003	3966674	2
WTCHG_423847_274182	423847	274182	JIA00025	3014406	2
WTCHG_423847_275170	423847	275170	BHM00114	3457003	2
WTCHG_423847_276158	423847	276158	JIA00050	2511605	2
WTCHG_423847_277146	423847	277146	OAS00011	2865480	2
WTCHG_423847_278134	423847	278134	JIA00057	2837898	2
WTCHG_423847_279122	423847	279122	MUS00011	2644710	2
WTCHG_423847_280110	423847	280110	NCL00008	2760885	2
WTCHG_423847_281193	423847	281193	JIA00004	3252656	2
WTCHG_423847_282181	423847	282181	JIA00028	2768454	2
WTCHG_423847_283169	423847	283169	BHM00116	2721358	2
WTCHG_423847_284157	423847	284157	OAS00012	3251436	2
WTCHG_423847_285145	423847	285145	OAS00015	2882592	2
WTCHG_423847_286133	423847	286133	JIA00059	2112484	2
WTCHG_423847_287121	423847	287121	NCL00016	2800890	2
WTCHG_423847_288109	423847	288109	BHM00125	2860296	2
WTCHG_423847_289192	423847	289192	JIA00015	3535064	2
WTCHG_423847_290180	423847	290180	OAS00001	3091141	2
WTCHG_423847_291168	423847	291168	BHM00117	3416297	2
WTCHG_423847_292156	423847	292156	OAS00018	3062380	2
WTCHG_423847_293144	423847	293144	OAS00034	3048655	2
WTCHG_423847_294132	423847	294132	MUS00015	3484391	2
WTCHG_423847_295120	423847	295120	NCL00017	3268596	2
WTCHG_423847_296108	423847	296108	BHM00162	3827645	2
WTCHG_423848_201191	423848	201191	JIA00016	3262580	2
WTCHG_423848_202179	423848	202179	OAS00005	3007781	2
WTCHG_423848_203167	423848	203167	BHM00118	6376083	2
WTCHG_423848_204155	423848	204155	OAS00019	2833485	2
WTCHG_423848_205143	423848	205143	OAS00035	2596044	2
WTCHG_423848_206131	423848	206131	NCL00001	3181067	2
WTCHG_423848_207119	423848	207119	OAS00023	3391914	2
WTCHG_423848_208107	423848	208107	JIA00062	3074430	2
WTCHG_423848_209190	423848	209190	OAS00013	3297179	2
WTCHG_423848_210178	423848	210178	ORA00001	2963853	2
WTCHG_423848_211166	423848	211166	BHM00127	3278866	2
WTCHG_423848_212154	423848	212154	OAS00022	2320781	2
WTCHG_423848_213142	423848	213142	ORA00013	3235006	2
WTCHG_423848_214130	423848	214130	NCL00003	6769069	2
WTCHG_423848_215118	423848	215118	OAS00037	2503072	2
WTCHG_423848_216106	423848	216106	JIA00063	1332440	2
WTCHG_423848_217189	423848	217189	JIA00001	2718204	2
WTCHG_423848_218177	423848	218177	JIA00034	890	2
WTCHG_423848_219165	423848	219165	BHM00130	3265919	2
WTCHG_423848_220153	423848	220153	OAS00040	2877825	2
WTCHG_423848_221141	423848	221141	ORA00019	3545367	2
WTCHG_423848_222129	423848	222129	NCL00004	3365840	2
WTCHG_423848_223117	423848	223117	OAS00049	3433733	2
WTCHG_423848_224105	423848	224105	NCL00023	3827481	2
WTCHG_423848_225188	423848	225188	JIA00026	3204661	2
WTCHG_423848_226176	423848	226176	JIA00035	3122986	2
WTCHG_423848_227164	423848	227164	BHM00131	2869039	2
WTCHG_423848_228152	423848	228152	ORA00004	3870958	2
WTCHG_423848_229140	423848	229140	ORA00022	3773997	2
WTCHG_423848_230128	423848	230128	OAS00024	3001986	2
WTCHG_423848_231116	423848	231116	OAS00052	3194305	2
WTCHG_423848_232104	423848	232104	NCL00024	3397691	2
WTCHG_423848_233187	423848	233187	JIA00027	3143193	2
WTCHG_423848_234175	423848	234175	JIA00037	3273592	2
WTCHG_423848_235163	423848	235163	BHM00132	4036149	2
WTCHG_423848_236151	423848	236151	ORA00007	3216170	2
WTCHG_423848_237139	423848	237139	ORA00028	3362782	2
WTCHG_423848_238127	423848	238127	OAS00028	3599166	2
WTCHG_423848_239115	423848	239115	OAS00053	2852973	2
WTCHG_423848_240103	423848	240103	NCL00025	2932813	2
WTCHG_423848_241186	423848	241186	OAS00014	3533532	2
WTCHG_423848_242174	423848	242174	JIA00043	3213023	2
WTCHG_423848_243162	423848	243162	JIA00029	4189334	2
WTCHG_423848_244150	423848	244150	ORA00016	3296197	2
WTCHG_423848_245138	423848	245138	BHM00091	3336421	2
WTCHG_423848_246126	423848	246126	OAS00039	3769679	2
WTCHG_423848_247114	423848	247114	OAS00054	3037534	2
WTCHG_423848_248102	423848	248102	NCL00026	3716070	2
WTCHG_423848_249185	423848	249185	JIA00031	3657596	2
WTCHG_423848_250173	423848	250173	JIA00046	3109379	2
WTCHG_423848_251161	423848	251161	JIA00040	3290351	2
WTCHG_423848_252149	423848	252149	ORA00027	4058932	2
WTCHG_423848_253137	423848	253137	BHM00138	3090781	2
WTCHG_423848_254125	423848	254125	BHM00121	3748603	2
WTCHG_423848_255113	423848	255113	OAS00065	2725394	2
WTCHG_423848_256101	423848	256101	NCL00028	3675245	2
WTCHG_423848_257196	423848	257196	JIA00002	3604830	2
WTCHG_423848_258184	423848	258184	JIA00032	2866823	2
WTCHG_423848_259172	423848	259172	BHM00074	2740893	2
WTCHG_423848_260160	423848	260160	JIA00047	2462532	2
WTCHG_423848_261148	423848	261148	JIA00053	1013003	2
WTCHG_423848_262136	423848	262136	BHM00139	2968834	2
WTCHG_423848_263124	423848	263124	BHM00140	3195265	2
WTCHG_423848_264112	423848	264112	NCL00020	3140645	2
WTCHG_423848_265195	423848	265195	OAS00004	3199500	2
WTCHG_423848_266183	423848	266183	JIA00019	3555287	2
WTCHG_423848_267171	423848	267171	BHM00113	2925659	2
WTCHG_423848_268159	423848	268159	JIA00048	3365550	2
WTCHG_423848_269147	423848	269147	OAS00008	2991299	2
WTCHG_423848_270135	423848	270135	JIA00055	2836526	2
WTCHG_423848_271123	423848	271123	JIA00054	2581891	2
WTCHG_423848_272111	423848	272111	BHM00126	2978950	2
WTCHG_423848_273194	423848	273194	JIA00003	3996319	2
WTCHG_423848_274182	423848	274182	JIA00025	3038194	2
WTCHG_423848_275170	423848	275170	BHM00114	3486349	2
WTCHG_423848_276158	423848	276158	JIA00050	2548339	2
WTCHG_423848_277146	423848	277146	OAS00011	2897492	2
WTCHG_423848_278134	423848	278134	JIA00057	2868006	2
WTCHG_423848_279122	423848	279122	MUS00011	2671754	2
WTCHG_423848_280110	423848	280110	NCL00008	2784389	2
WTCHG_423848_281193	423848	281193	JIA00004	3279342	2
WTCHG_423848_282181	423848	282181	JIA00028	2795801	2
WTCHG_423848_283169	423848	283169	BHM00116	2750548	2
WTCHG_423848_284157	423848	284157	OAS00012	3290728	2
WTCHG_423848_285145	423848	285145	OAS00015	2910023	2
WTCHG_423848_286133	423848	286133	JIA00059	2133311	2
WTCHG_423848_287121	423848	287121	NCL00016	2834645	2
WTCHG_423848_288109	423848	288109	BHM00125	2889349	2
WTCHG_423848_289192	423848	289192	JIA00015	3568601	2
WTCHG_423848_290180	423848	290180	OAS00001	3119122	2
WTCHG_423848_291168	423848	291168	BHM00117	3443725	2
WTCHG_423848_292156	423848	292156	OAS00018	3087954	2
WTCHG_423848_293144	423848	293144	OAS00034	3080007	2
WTCHG_423848_294132	423848	294132	MUS00015	3511557	2
WTCHG_423848_295120	423848	295120	NCL00017	3295449	2
WTCHG_423848_296108	423848	296108	BHM00162	3854645	2
WTCHG_421263_201191	421263	201191	JIA00016	3173443	2
WTCHG_421263_202179	421263	202179	OAS00005	3223647	2
WTCHG_421263_203167	421263	203167	BHM00118	6177162	2
WTCHG_421263_204155	421263	204155	OAS00019	2765237	2
WTCHG_421263_205143	421263	205143	OAS00035	2674544	2
WTCHG_421263_206131	421263	206131	NCL00001	3153872	2
WTCHG_421263_207119	421263	207119	OAS00023	3375310	2
WTCHG_421263_208107	421263	208107	JIA00062	3014886	2
WTCHG_421263_209190	421263	209190	OAS00013	3198495	2
WTCHG_421263_210178	421263	210178	ORA00001	3096287	2
WTCHG_421263_211166	421263	211166	BHM00127	3240420	2
WTCHG_421263_212154	421263	212154	OAS00022	2434448	2
WTCHG_421263_213142	421263	213142	ORA00013	3317791	2
WTCHG_421263_214130	421263	214130	NCL00003	6488451	2
WTCHG_421263_215118	421263	215118	OAS00037	2526556	2
WTCHG_421263_216106	421263	216106	JIA00063	1268536	2
WTCHG_421263_217189	421263	217189	JIA00001	2670799	2
WTCHG_421263_218177	421263	218177	JIA00034	745	2
WTCHG_421263_219165	421263	219165	BHM00130	3059090	2
WTCHG_421263_220153	421263	220153	OAS00040	2907814	2
WTCHG_421263_221141	421263	221141	ORA00019	3504486	2
WTCHG_421263_222129	421263	222129	NCL00004	3394435	2
WTCHG_421263_223117	421263	223117	OAS00049	3541493	2
WTCHG_421263_224105	421263	224105	NCL00023	3740232	2
WTCHG_421263_225188	421263	225188	JIA00026	3104555	2
WTCHG_421263_226176	421263	226176	JIA00035	3178169	2
WTCHG_421263_227164	421263	227164	BHM00131	2773347	2
WTCHG_421263_228152	421263	228152	ORA00004	3606390	2
WTCHG_421263_229140	421263	229140	ORA00022	3599356	2
WTCHG_421263_230128	421263	230128	OAS00024	3115610	2
WTCHG_421263_231116	421263	231116	OAS00052	3137461	2
WTCHG_421263_232104	421263	232104	NCL00024	3495982	2
WTCHG_421263_233187	421263	233187	JIA00027	3028862	2
WTCHG_421263_234175	421263	234175	JIA00037	3172737	2
WTCHG_421263_235163	421263	235163	BHM00132	3863584	2
WTCHG_421263_236151	421263	236151	ORA00007	3076879	2
WTCHG_421263_237139	421263	237139	ORA00028	3488661	2
WTCHG_421263_238127	421263	238127	OAS00028	3753838	2
WTCHG_421263_239115	421263	239115	OAS00053	2890820	2
WTCHG_421263_240103	421263	240103	NCL00025	2878581	2
WTCHG_421263_241186	421263	241186	OAS00014	3474939	2
WTCHG_421263_242174	421263	242174	JIA00043	3206176	2
WTCHG_421263_243162	421263	243162	JIA00029	3936911	2
WTCHG_421263_244150	421263	244150	ORA00016	3195389	2
WTCHG_421263_245138	421263	245138	BHM00091	3384270	2
WTCHG_421263_246126	421263	246126	OAS00039	3852333	2
WTCHG_421263_247114	421263	247114	OAS00054	3044957	2
WTCHG_421263_248102	421263	248102	NCL00026	3531866	2
WTCHG_421263_249185	421263	249185	JIA00031	3621780	2
WTCHG_421263_250173	421263	250173	JIA00046	3093214	2
WTCHG_421263_251161	421263	251161	JIA00040	3206013	2
WTCHG_421263_252149	421263	252149	ORA00027	3931788	2
WTCHG_421263_253137	421263	253137	BHM00138	3175329	2
WTCHG_421263_254125	421263	254125	BHM00121	3811021	2
WTCHG_421263_255113	421263	255113	OAS00065	2840594	2
WTCHG_421263_256101	421263	256101	NCL00028	3678048	2
WTCHG_421263_257196	421263	257196	JIA00002	3627711	2
WTCHG_421263_258184	421263	258184	JIA00032	2862870	2
WTCHG_421263_259172	421263	259172	BHM00074	2661418	2
WTCHG_421263_260160	421263	260160	JIA00047	2574637	2
WTCHG_421263_261148	421263	261148	JIA00053	1001286	2
WTCHG_421263_262136	421263	262136	BHM00139	2994249	2
WTCHG_421263_263124	421263	263124	BHM00140	3129540	2
WTCHG_421263_264112	421263	264112	NCL00020	3123337	2
WTCHG_421263_265195	421263	265195	OAS00004	3093232	2
WTCHG_421263_266183	421263	266183	JIA00019	3460691	2
WTCHG_421263_267171	421263	267171	BHM00113	2864891	2
WTCHG_421263_268159	421263	268159	JIA00048	3326778	2
WTCHG_421263_269147	421263	269147	OAS00008	2935730	2
WTCHG_421263_270135	421263	270135	JIA00055	2820562	2
WTCHG_421263_271123	421263	271123	JIA00054	2547473	2
WTCHG_421263_272111	421263	272111	BHM00126	3081257	2
WTCHG_421263_273194	421263	273194	JIA00003	3760207	2
WTCHG_421263_274182	421263	274182	JIA00025	3024299	2
WTCHG_421263_275170	421263	275170	BHM00114	3442159	2
WTCHG_421263_276158	421263	276158	JIA00050	2488743	2
WTCHG_421263_277146	421263	277146	OAS00011	2923396	2
WTCHG_421263_278134	421263	278134	JIA00057	2949240	2
WTCHG_421263_279122	421263	279122	MUS00011	2742041	2
WTCHG_421263_280110	421263	280110	NCL00008	2970278	2
WTCHG_421263_281193	421263	281193	JIA00004	3168321	2
WTCHG_421263_282181	421263	282181	JIA00028	2828013	2
WTCHG_421263_283169	421263	283169	BHM00116	2687165	2
WTCHG_421263_284157	421263	284157	OAS00012	3268744	2
WTCHG_421263_285145	421263	285145	OAS00015	2824306	2
WTCHG_421263_286133	421263	286133	JIA00059	1972760	2
WTCHG_421263_287121	421263	287121	NCL00016	2919723	2
WTCHG_421263_288109	421263	288109	BHM00125	2946560	2
WTCHG_421263_289192	421263	289192	JIA00015	3454532	2
WTCHG_421263_290180	421263	290180	OAS00001	2996855	2
WTCHG_421263_291168	421263	291168	BHM00117	3367992	2
WTCHG_421263_292156	421263	292156	OAS00018	3118324	2
WTCHG_421263_293144	421263	293144	OAS00034	3071910	2
WTCHG_421263_294132	421263	294132	MUS00015	3553321	2
WTCHG_421263_295120	421263	295120	NCL00017	3302520	2
WTCHG_421263_296108	421263	296108	BHM00162	3694124	2
