WTCHG	seqID	indexingID	sampleID	count	batch
WTCHG_452746_278163	452746	278163	B1005V5	1572019	3
WTCHG_452746_279122	452746	279122	B1002V6	1747475	3
WTCHG_452746_279175	452746	279175	B1005V6	1677555	3
WTCHG_452746_280110	452746	280110	B1002V7	1759006	3
WTCHG_452746_280187	452746	280187	B1005V7	1874025	3
WTCHG_452746_281104	452746	281104	B1008V1	1785449	3
WTCHG_452746_281193	452746	281193	B1011V2	1854351	3
WTCHG_452746_282116	452746	282116	B1008V3	1768044	3
WTCHG_452746_282181	452746	282181	B1011V3	1836964	3
WTCHG_452746_283128	452746	283128	B1008V4	1716530	3
WTCHG_452746_283169	452746	283169	B1011V4	1904847	3
WTCHG_452746_284140	452746	284140	B1008V5	1993978	3
WTCHG_452746_284157	452746	284157	B1011V5	1940707	3
WTCHG_452746_285145	452746	285145	B1011V6	1864189	3
WTCHG_452746_285152	452746	285152	B1008V6	1852798	3
WTCHG_452746_286133	452746	286133	B1011V7	1865240	3
WTCHG_452746_286164	452746	286164	B1008V7	1631824	3
WTCHG_452746_287121	452746	287121	B1015V1	1798938	3
WTCHG_452746_287176	452746	287176	B1009V1	1650321	3
WTCHG_452746_288109	452746	288109	B1015V2	1775933	3
WTCHG_452746_288188	452746	288188	B1009V2	1502902	3
WTCHG_452746_289105	452746	289105	B1009V3	1703298	3
WTCHG_452746_289192	452746	289192	B1015V3	1605056	3
WTCHG_452746_290117	452746	290117	B1009V4	1602813	3
WTCHG_452746_290180	452746	290180	B1015V4	1876730	3
WTCHG_452746_291129	452746	291129	B1009V5	1695356	3
WTCHG_452746_291168	452746	291168	B1015V5	1971711	3
WTCHG_452746_292141	452746	292141	B1009V7	1528836	3
WTCHG_452746_292156	452746	292156	B1015V6	1750534	3
WTCHG_452746_293144	452746	293144	B1015V7	1920140	3
WTCHG_452746_293153	452746	293153	B1010V1	1712403	3
WTCHG_452746_294132	452746	294132	B1030V1	1777567	3
WTCHG_452746_294165	452746	294165	B1010V2	1580612	3
WTCHG_452746_295120	452746	295120	B1030V2	1837354	3
WTCHG_452746_295177	452746	295177	B1010V3	1638194	3
WTCHG_452746_296108	452746	296108	B1030V3	2250961	3
WTCHG_452746_296189	452746	296189	B1010V5	1911809	3
WTCHG_452747_201106	452747	201106	B1010V6	1743766	3
WTCHG_452747_201191	452747	201191	B1030V4	2144644	3
WTCHG_452747_202118	452747	202118	B1010V7	1771635	3
WTCHG_452747_202179	452747	202179	B1030V5	1992172	3
WTCHG_452747_203130	452747	203130	B1012V1	1622647	3
WTCHG_452747_203167	452747	203167	B1030V6	1721386	3
WTCHG_452747_204142	452747	204142	B1012V2	1630093	3
WTCHG_452747_204155	452747	204155	B1030V7	1843103	3
WTCHG_452747_205143	452747	205143	B1039V2	1515836	3
WTCHG_452747_205154	452747	205154	B1012V3	1753947	3
WTCHG_452747_206131	452747	206131	B1039V3	1497669	3
WTCHG_452747_206166	452747	206166	B1012V4	1699989	3
WTCHG_452747_207119	452747	207119	B1039V4	1659533	3
WTCHG_452747_207178	452747	207178	B1012V5	1587639	3
WTCHG_452747_208107	452747	208107	B1039V5	1778416	3
WTCHG_452747_208190	452747	208190	B1012V6	1609202	3
WTCHG_452747_209107	452747	209107	B1012V7	1754022	3
WTCHG_452747_209190	452747	209190	B1039V6	1544653	3
WTCHG_452747_210119	452747	210119	B1017V1	1750800	3
WTCHG_452747_210178	452747	210178	B1039V7	2055846	3
WTCHG_452747_211131	452747	211131	B1017V2	1774888	3
WTCHG_452747_211166	452747	211166	B1021V1	1926532	3
WTCHG_452747_212143	452747	212143	B1017V3	1785020	3
WTCHG_452747_212154	452747	212154	B1021V5	707485	3
WTCHG_452747_213142	452747	213142	B1021V7	2022296	3
WTCHG_452747_213155	452747	213155	B1017V4	1837554	3
WTCHG_452747_214130	452747	214130	B1006V1	1604313	3
WTCHG_452747_214167	452747	214167	B1017V5	1605913	3
WTCHG_452747_215118	452747	215118	B1006V2	1829055	3
WTCHG_452747_215179	452747	215179	B1017V6	1634837	3
WTCHG_452747_216106	452747	216106	B1006V4	1900806	3
WTCHG_452747_216191	452747	216191	B1018V1	1886803	3
WTCHG_452747_217108	452747	217108	B1018V2	1714148	3
WTCHG_452747_217189	452747	217189	B1006V5	1881273	3
WTCHG_452747_218120	452747	218120	B1018V3	1660425	3
WTCHG_452747_218177	452747	218177	B1006V6	1766873	3
WTCHG_452747_219132	452747	219132	B1018V5	1809268	3
WTCHG_452747_219165	452747	219165	B1006V7	1838649	3
WTCHG_452747_220144	452747	220144	B1018V6	1687426	3
WTCHG_452747_220153	452747	220153	B1033V2	1822394	3
WTCHG_452747_221141	452747	221141	B1033V3	1742722	3
WTCHG_452747_221156	452747	221156	B1018V7	1663029	3
WTCHG_452747_222129	452747	222129	B1033V4	1491176	3
WTCHG_452747_222168	452747	222168	B1022V1	1652667	3
WTCHG_452747_223117	452747	223117	B1033V5	1781093	3
WTCHG_452747_223180	452747	223180	B1022V2	1652380	3
WTCHG_452747_224105	452747	224105	B1033V6	1783780	3
WTCHG_452747_224192	452747	224192	B1022V3	1641870	3
WTCHG_452747_225109	452747	225109	B1022V4	1581321	3
WTCHG_452747_225188	452747	225188	B1033V7	1799057	3
WTCHG_452747_226121	452747	226121	B1022V5	2178900	3
WTCHG_452747_226176	452747	226176	B1035V3	2006253	3
WTCHG_452747_227133	452747	227133	B1022V6	1865543	3
WTCHG_452747_227164	452747	227164	B1035V4	1679544	3
WTCHG_452747_228145	452747	228145	B1022V7	1826484	3
WTCHG_452747_228152	452747	228152	B1013V1	1522724	3
WTCHG_452747_229140	452747	229140	B1013V3	1619512	3
WTCHG_452747_229157	452747	229157	B1024V1	1558279	3
WTCHG_452747_230128	452747	230128	B1013V5	1396547	3
WTCHG_452747_230169	452747	230169	B1024V2	1661337	3
WTCHG_452747_231116	452747	231116	B1013V6	1698053	3
WTCHG_452747_231181	452747	231181	B1024V3	1374953	3
WTCHG_452747_232104	452747	232104	B1013V7	1744667	3
WTCHG_452747_232193	452747	232193	B1024V4	1754283	3
WTCHG_452747_233110	452747	233110	B1024V5	1766237	3
WTCHG_452747_233187	452747	233187	B1016V1	1732110	3
WTCHG_452747_234122	452747	234122	B1024V6	1920288	3
WTCHG_452747_234175	452747	234175	B1016V3	1779880	3
WTCHG_452747_235134	452747	235134	B1024V7	2015541	3
WTCHG_452747_235163	452747	235163	B1016V4	1640048	3
WTCHG_452747_236146	452747	236146	B1025V1	1891027	3
WTCHG_452747_236151	452747	236151	B1016V5	1589445	3
WTCHG_452747_237139	452747	237139	B1016V6	1536102	3
WTCHG_452747_237158	452747	237158	B1025V2	837009	3
WTCHG_452747_238127	452747	238127	B1020V2	1638652	3
WTCHG_452747_238170	452747	238170	B1025V3	613389	3
WTCHG_452747_239115	452747	239115	B1020V3	1598998	3
WTCHG_452747_239182	452747	239182	B1025V4	1665801	3
WTCHG_452747_240103	452747	240103	B1020V4	1725329	3
WTCHG_452747_240194	452747	240194	B1025V5	1591392	3
WTCHG_452747_241111	452747	241111	B1025V6	1951500	3
WTCHG_452747_241186	452747	241186	B1020V6	1815470	3
WTCHG_452747_242123	452747	242123	B1025V7	597097	3
WTCHG_452747_242174	452747	242174	B1026V1	1659787	3
WTCHG_452747_243135	452747	243135	B1027V1	1499718	3
WTCHG_452747_243162	452747	243162	B1026V2	1629538	3
WTCHG_452747_244147	452747	244147	B1027V2	1789470	3
WTCHG_452747_244150	452747	244150	B1026V3	1907286	3
WTCHG_452747_245138	452747	245138	B1026V4	1777017	3
WTCHG_452747_245159	452747	245159	B1027V3	1783134	3
WTCHG_452747_246126	452747	246126	B1026V5	1701122	3
WTCHG_452747_246171	452747	246171	B1027V4	1823524	3
WTCHG_452747_247114	452747	247114	B1026V6	1805787	3
WTCHG_452747_247183	452747	247183	B1027V5	804035	3
WTCHG_452747_248102	452747	248102	B1026V7	1920509	3
WTCHG_452747_248195	452747	248195	B1027V6	1739734	3
WTCHG_452747_249112	452747	249112	B1029V1	1691060	3
WTCHG_452747_249185	452747	249185	B1028V2	1748261	3
WTCHG_452747_250124	452747	250124	B1029V2	1763274	3
WTCHG_452747_250173	452747	250173	B1028V4	6035	3
WTCHG_452747_251136	452747	251136	B1029V3	1644655	3
WTCHG_452747_251161	452747	251161	B1028V5	872619	3
WTCHG_452747_252148	452747	252148	B1029V4	1663998	3
WTCHG_452747_252149	452747	252149	B1028V7	1670597	3
WTCHG_452747_253137	452747	253137	B1031V3	1689618	3
WTCHG_452747_253160	452747	253160	B1029V5	1683540	3
WTCHG_452747_254125	452747	254125	B1031V4	1716164	3
WTCHG_452747_254172	452747	254172	B1029V6	1629538	3
WTCHG_452747_255113	452747	255113	B1031V5	1729852	3
WTCHG_452747_255184	452747	255184	B1029V7	2061885	3
WTCHG_452747_256101	452747	256101	B1031V6	1959100	3
WTCHG_452747_256196	452747	256196	B1034V1	1893299	3
WTCHG_452747_257101	452747	257101	B1001V2	1888851	3
WTCHG_452747_257196	452747	257196	B1034V2	1762677	3
WTCHG_452747_258113	452747	258113	B1001V3	1369539	3
WTCHG_452747_258184	452747	258184	B1034V3	1714340	3
WTCHG_452747_259125	452747	259125	B1001V4	1824375	3
WTCHG_452747_259172	452747	259172	B1034V4	1596791	3
WTCHG_452747_260137	452747	260137	B1001V5	2087722	3
WTCHG_452747_260160	452747	260160	B1034V5	1736053	3
WTCHG_452747_261148	452747	261148	B1034V6	1605583	3
WTCHG_452747_261149	452747	261149	B1001V6	1689645	3
WTCHG_452747_262136	452747	262136	B1034V7	1586840	3
WTCHG_452747_262161	452747	262161	B1001V7	1759851	3
WTCHG_452747_263124	452747	263124	B1037V1	971735	3
WTCHG_452747_263173	452747	263173	B1003V1	1851571	3
WTCHG_452747_264112	452747	264112	B1037V2	1890648	3
WTCHG_452747_264185	452747	264185	B1003V2	1856608	3
WTCHG_452747_265102	452747	265102	B1003V3	1973508	3
WTCHG_452747_265195	452747	265195	B1037V3	1510377	3
WTCHG_452747_266114	452747	266114	B1003V4	1550915	3
WTCHG_452747_266183	452747	266183	B1037V4	1647499	3
WTCHG_452747_267126	452747	267126	B1003V5	1808775	3
WTCHG_452747_267171	452747	267171	B1037V5	1699029	3
WTCHG_452747_268138	452747	268138	B1003V6	1622827	3
WTCHG_452747_268159	452747	268159	B1037V6	1749381	3
WTCHG_452747_269147	452747	269147	B1036V1	1535437	3
WTCHG_452747_269150	452747	269150	B1003V7	1745502	3
WTCHG_452747_270135	452747	270135	B1036V2	1657890	3
WTCHG_452747_270162	452747	270162	B1004V3	1700351	3
WTCHG_452747_271123	452747	271123	B1036V3	1573071	3
WTCHG_452747_271174	452747	271174	B1004V5	1631231	3
WTCHG_452747_272111	452747	272111	B1036V5	1677064	3
WTCHG_452747_272186	452747	272186	B1004V6	1650026	3
WTCHG_452747_273103	452747	273103	B1004V7	1827760	3
WTCHG_452747_273194	452747	273194	B1036V6	1601295	3
WTCHG_452747_274115	452747	274115	B1005V1	1725083	3
WTCHG_452747_274182	452747	274182	B1002V1	1876621	3
WTCHG_452747_275127	452747	275127	B1005V2	1679272	3
WTCHG_452747_275170	452747	275170	B1002V2	1818746	3
WTCHG_452747_276139	452747	276139	B1005V3	1739795	3
WTCHG_452747_276158	452747	276158	B1002V3	260942	3
WTCHG_452747_277146	452747	277146	B1002V4	1786136	3
WTCHG_452747_277151	452747	277151	B1005V4	1574047	3
WTCHG_452747_278134	452747	278134	B1002V5	1793229	3
WTCHG_452747_278163	452747	278163	B1005V5	1572156	3
WTCHG_452747_279122	452747	279122	B1002V6	1734691	3
WTCHG_452747_279175	452747	279175	B1005V6	1672625	3
WTCHG_452747_280110	452747	280110	B1002V7	1752368	3
WTCHG_452747_280187	452747	280187	B1005V7	1870932	3
WTCHG_452747_281104	452747	281104	B1008V1	1781215	3
WTCHG_452747_281193	452747	281193	B1011V2	1852670	3
WTCHG_452747_282116	452747	282116	B1008V3	1757104	3
WTCHG_452747_282181	452747	282181	B1011V3	1817387	3
WTCHG_452747_283128	452747	283128	B1008V4	1707767	3
WTCHG_452747_283169	452747	283169	B1011V4	1886622	3
WTCHG_452747_284140	452747	284140	B1008V5	1989115	3
WTCHG_452747_284157	452747	284157	B1011V5	1940508	3
WTCHG_452747_285145	452747	285145	B1011V6	1851183	3
WTCHG_452747_285152	452747	285152	B1008V6	1847715	3
WTCHG_452747_286133	452747	286133	B1011V7	1852625	3
WTCHG_452747_286164	452747	286164	B1008V7	1624150	3
WTCHG_452747_287121	452747	287121	B1015V1	1795673	3
WTCHG_452747_287176	452747	287176	B1009V1	1646666	3
WTCHG_452747_288109	452747	288109	B1015V2	1771480	3
WTCHG_452747_288188	452747	288188	B1009V2	1507161	3
WTCHG_452747_289105	452747	289105	B1009V3	1706242	3
WTCHG_452747_289192	452747	289192	B1015V3	1603446	3
WTCHG_452747_290117	452747	290117	B1009V4	1599794	3
WTCHG_452747_290180	452747	290180	B1015V4	1863516	3
WTCHG_452747_291129	452747	291129	B1009V5	1700602	3
WTCHG_452747_291168	452747	291168	B1015V5	1963878	3
WTCHG_452747_292141	452747	292141	B1009V7	1526322	3
WTCHG_452747_292156	452747	292156	B1015V6	1744253	3
WTCHG_452747_293144	452747	293144	B1015V7	1916631	3
WTCHG_452747_293153	452747	293153	B1010V1	1714657	3
WTCHG_452747_294132	452747	294132	B1030V1	1777101	3
WTCHG_452747_294165	452747	294165	B1010V2	1574874	3
WTCHG_452747_295120	452747	295120	B1030V2	1839458	3
WTCHG_452747_295177	452747	295177	B1010V3	1636080	3
WTCHG_452747_296108	452747	296108	B1030V3	2252243	3
WTCHG_452747_296189	452747	296189	B1010V5	1910917	3
WTCHG_452748_201106	452748	201106	B1010V6	1774769	3
WTCHG_452748_201191	452748	201191	B1030V4	2194068	3
WTCHG_452748_202118	452748	202118	B1010V7	1792045	3
WTCHG_452748_202179	452748	202179	B1030V5	2039559	3
WTCHG_452748_203130	452748	203130	B1012V1	1632509	3
WTCHG_452748_203167	452748	203167	B1030V6	1747603	3
WTCHG_452748_204142	452748	204142	B1012V2	1640548	3
WTCHG_452748_204155	452748	204155	B1030V7	1874790	3
WTCHG_452748_205143	452748	205143	B1039V2	1520314	3
WTCHG_452748_205154	452748	205154	B1012V3	1788392	3
WTCHG_452748_206131	452748	206131	B1039V3	1507712	3
WTCHG_452748_206166	452748	206166	B1012V4	1721484	3
WTCHG_452748_207119	452748	207119	B1039V4	1682711	3
WTCHG_452748_207178	452748	207178	B1012V5	1596163	3
WTCHG_452748_208107	452748	208107	B1039V5	1811786	3
WTCHG_452748_208190	452748	208190	B1012V6	1625912	3
WTCHG_452748_209107	452748	209107	B1012V7	1777453	3
WTCHG_452748_209190	452748	209190	B1039V6	1563938	3
WTCHG_452748_210119	452748	210119	B1017V1	1783991	3
WTCHG_452748_210178	452748	210178	B1039V7	2088215	3
WTCHG_452748_211131	452748	211131	B1017V2	1801289	3
WTCHG_452748_211166	452748	211166	B1021V1	1954079	3
WTCHG_452748_212143	452748	212143	B1017V3	1815148	3
WTCHG_452748_212154	452748	212154	B1021V5	720894	3
WTCHG_452748_213142	452748	213142	B1021V7	2052113	3
WTCHG_452748_213155	452748	213155	B1017V4	1865121	3
WTCHG_452748_214130	452748	214130	B1006V1	1615933	3
WTCHG_452748_214167	452748	214167	B1017V5	1618062	3
WTCHG_452748_215118	452748	215118	B1006V2	1872511	3
WTCHG_452748_215179	452748	215179	B1017V6	1649711	3
WTCHG_452748_216106	452748	216106	B1006V4	1942385	3
WTCHG_452748_216191	452748	216191	B1018V1	1936669	3
WTCHG_452748_217108	452748	217108	B1018V2	1742333	3
WTCHG_452748_217189	452748	217189	B1006V5	1917640	3
WTCHG_452748_218120	452748	218120	B1018V3	1688622	3
WTCHG_452748_218177	452748	218177	B1006V6	1802114	3
WTCHG_452748_219132	452748	219132	B1018V5	1844087	3
WTCHG_452748_219165	452748	219165	B1006V7	1885315	3
WTCHG_452748_220144	452748	220144	B1018V6	1710775	3
WTCHG_452748_220153	452748	220153	B1033V2	1850836	3
WTCHG_452748_221141	452748	221141	B1033V3	1775558	3
WTCHG_452748_221156	452748	221156	B1018V7	1679607	3
WTCHG_452748_222129	452748	222129	B1033V4	1508575	3
WTCHG_452748_222168	452748	222168	B1022V1	1687337	3
WTCHG_452748_223117	452748	223117	B1033V5	1809182	3
WTCHG_452748_223180	452748	223180	B1022V2	1675791	3
WTCHG_452748_224105	452748	224105	B1033V6	1809841	3
WTCHG_452748_224192	452748	224192	B1022V3	1658061	3
WTCHG_452748_225109	452748	225109	B1022V4	1611846	3
WTCHG_452748_225188	452748	225188	B1033V7	1826117	3
WTCHG_452748_226121	452748	226121	B1022V5	2221468	3
WTCHG_452748_226176	452748	226176	B1035V3	2042635	3
WTCHG_452748_227133	452748	227133	B1022V6	1904980	3
WTCHG_452748_227164	452748	227164	B1035V4	1703803	3
WTCHG_452748_228145	452748	228145	B1022V7	1848753	3
WTCHG_452748_228152	452748	228152	B1013V1	1541748	3
WTCHG_452748_229140	452748	229140	B1013V3	1638337	3
WTCHG_452748_229157	452748	229157	B1024V1	1570379	3
WTCHG_452748_230128	452748	230128	B1013V5	1418439	3
WTCHG_452748_230169	452748	230169	B1024V2	1693020	3
WTCHG_452748_231116	452748	231116	B1013V6	1726381	3
WTCHG_452748_231181	452748	231181	B1024V3	1395750	3
WTCHG_452748_232104	452748	232104	B1013V7	1772594	3
WTCHG_452748_232193	452748	232193	B1024V4	1796197	3
WTCHG_452748_233110	452748	233110	B1024V5	1784784	3
WTCHG_452748_233187	452748	233187	B1016V1	1755819	3
WTCHG_452748_234122	452748	234122	B1024V6	1954954	3
WTCHG_452748_234175	452748	234175	B1016V3	1803757	3
WTCHG_452748_235134	452748	235134	B1024V7	2052992	3
WTCHG_452748_235163	452748	235163	B1016V4	1661299	3
WTCHG_452748_236146	452748	236146	B1025V1	1909895	3
WTCHG_452748_236151	452748	236151	B1016V5	1599183	3
WTCHG_452748_237139	452748	237139	B1016V6	1558808	3
WTCHG_452748_237158	452748	237158	B1025V2	850690	3
WTCHG_452748_238127	452748	238127	B1020V2	1663823	3
WTCHG_452748_238170	452748	238170	B1025V3	622338	3
WTCHG_452748_239115	452748	239115	B1020V3	1626684	3
WTCHG_452748_239182	452748	239182	B1025V4	1696086	3
WTCHG_452748_240103	452748	240103	B1020V4	1742833	3
WTCHG_452748_240194	452748	240194	B1025V5	1615886	3
WTCHG_452748_241111	452748	241111	B1025V6	1994076	3
WTCHG_452748_241186	452748	241186	B1020V6	1849710	3
WTCHG_452748_242123	452748	242123	B1025V7	605679	3
WTCHG_452748_242174	452748	242174	B1026V1	1682822	3
WTCHG_452748_243135	452748	243135	B1027V1	1519358	3
WTCHG_452748_243162	452748	243162	B1026V2	1655496	3
WTCHG_452748_244147	452748	244147	B1027V2	1812254	3
WTCHG_452748_244150	452748	244150	B1026V3	1939779	3
WTCHG_452748_245138	452748	245138	B1026V4	1813545	3
WTCHG_452748_245159	452748	245159	B1027V3	1814041	3
WTCHG_452748_246126	452748	246126	B1026V5	1728710	3
WTCHG_452748_246171	452748	246171	B1027V4	1848975	3
WTCHG_452748_247114	452748	247114	B1026V6	1844941	3
WTCHG_452748_247183	452748	247183	B1027V5	818640	3
WTCHG_452748_248102	452748	248102	B1026V7	1947330	3
WTCHG_452748_248195	452748	248195	B1027V6	1775702	3
WTCHG_452748_249112	452748	249112	B1029V1	1723697	3
WTCHG_452748_249185	452748	249185	B1028V2	1769391	3
WTCHG_452748_250124	452748	250124	B1029V2	1786196	3
WTCHG_452748_250173	452748	250173	B1028V4	6182	3
WTCHG_452748_251136	452748	251136	B1029V3	1678002	3
WTCHG_452748_251161	452748	251161	B1028V5	882045	3
WTCHG_452748_252148	452748	252148	B1029V4	1683256	3
WTCHG_452748_252149	452748	252149	B1028V7	1688577	3
WTCHG_452748_253137	452748	253137	B1031V3	1718762	3
WTCHG_452748_253160	452748	253160	B1029V5	1705425	3
WTCHG_452748_254125	452748	254125	B1031V4	1740575	3
WTCHG_452748_254172	452748	254172	B1029V6	1645740	3
WTCHG_452748_255113	452748	255113	B1031V5	1759062	3
WTCHG_452748_255184	452748	255184	B1029V7	2121574	3
WTCHG_452748_256101	452748	256101	B1031V6	1994782	3
WTCHG_452748_256196	452748	256196	B1034V1	1932675	3
WTCHG_452748_257101	452748	257101	B1001V2	1916093	3
WTCHG_452748_257196	452748	257196	B1034V2	1785106	3
WTCHG_452748_258113	452748	258113	B1001V3	1385560	3
WTCHG_452748_258184	452748	258184	B1034V3	1740341	3
WTCHG_452748_259125	452748	259125	B1001V4	1863500	3
WTCHG_452748_259172	452748	259172	B1034V4	1615542	3
WTCHG_452748_260137	452748	260137	B1001V5	2137925	3
WTCHG_452748_260160	452748	260160	B1034V5	1759697	3
WTCHG_452748_261148	452748	261148	B1034V6	1627977	3
WTCHG_452748_261149	452748	261149	B1001V6	1712121	3
WTCHG_452748_262136	452748	262136	B1034V7	1597648	3
WTCHG_452748_262161	452748	262161	B1001V7	1790722	3
WTCHG_452748_263124	452748	263124	B1037V1	978505	3
WTCHG_452748_263173	452748	263173	B1003V1	1900606	3
WTCHG_452748_264112	452748	264112	B1037V2	1922297	3
WTCHG_452748_264185	452748	264185	B1003V2	1902449	3
WTCHG_452748_265102	452748	265102	B1003V3	2031923	3
WTCHG_452748_265195	452748	265195	B1037V3	1530141	3
WTCHG_452748_266114	452748	266114	B1003V4	1572709	3
WTCHG_452748_266183	452748	266183	B1037V4	1668520	3
WTCHG_452748_267126	452748	267126	B1003V5	1845897	3
WTCHG_452748_267171	452748	267171	B1037V5	1727935	3
WTCHG_452748_268138	452748	268138	B1003V6	1651799	3
WTCHG_452748_268159	452748	268159	B1037V6	1775312	3
WTCHG_452748_269147	452748	269147	B1036V1	1553157	3
WTCHG_452748_269150	452748	269150	B1003V7	1785186	3
WTCHG_452748_270135	452748	270135	B1036V2	1676654	3
WTCHG_452748_270162	452748	270162	B1004V3	1744269	3
WTCHG_452748_271123	452748	271123	B1036V3	1592489	3
WTCHG_452748_271174	452748	271174	B1004V5	1672156	3
WTCHG_452748_272111	452748	272111	B1036V5	1695564	3
WTCHG_452748_272186	452748	272186	B1004V6	1671708	3
WTCHG_452748_273103	452748	273103	B1004V7	1857528	3
WTCHG_452748_273194	452748	273194	B1036V6	1604525	3
WTCHG_452748_274115	452748	274115	B1005V1	1760254	3
WTCHG_452748_274182	452748	274182	B1002V1	1929273	3
WTCHG_452748_275127	452748	275127	B1005V2	1697755	3
WTCHG_452748_275170	452748	275170	B1002V2	1856476	3
WTCHG_452748_276139	452748	276139	B1005V3	1767772	3
WTCHG_452748_276158	452748	276158	B1002V3	265728	3
WTCHG_452748_277146	452748	277146	B1002V4	1824339	3
WTCHG_452748_277151	452748	277151	B1005V4	1595995	3
WTCHG_452748_278134	452748	278134	B1002V5	1836299	3
WTCHG_452748_278163	452748	278163	B1005V5	1581332	3
WTCHG_452748_279122	452748	279122	B1002V6	1776448	3
WTCHG_452748_279175	452748	279175	B1005V6	1697251	3
WTCHG_452748_280110	452748	280110	B1002V7	1780619	3
WTCHG_452748_280187	452748	280187	B1005V7	1904680	3
WTCHG_452748_281104	452748	281104	B1008V1	1815448	3
WTCHG_452748_281193	452748	281193	B1011V2	1895487	3
WTCHG_452748_282116	452748	282116	B1008V3	1797357	3
WTCHG_452748_282181	452748	282181	B1011V3	1871390	3
WTCHG_452748_283128	452748	283128	B1008V4	1745114	3
WTCHG_452748_283169	452748	283169	B1011V4	1947749	3
WTCHG_452748_284140	452748	284140	B1008V5	2016085	3
WTCHG_452748_284157	452748	284157	B1011V5	1980251	3
WTCHG_452748_285145	452748	285145	B1011V6	1897013	3
WTCHG_452748_285152	452748	285152	B1008V6	1886987	3
WTCHG_452748_286133	452748	286133	B1011V7	1905654	3
WTCHG_452748_286164	452748	286164	B1008V7	1645156	3
WTCHG_452748_287121	452748	287121	B1015V1	1843700	3
WTCHG_452748_287176	452748	287176	B1009V1	1673994	3
WTCHG_452748_288109	452748	288109	B1015V2	1798800	3
WTCHG_452748_288188	452748	288188	B1009V2	1510950	3
WTCHG_452748_289105	452748	289105	B1009V3	1721632	3
WTCHG_452748_289192	452748	289192	B1015V3	1635927	3
WTCHG_452748_290117	452748	290117	B1009V4	1611783	3
WTCHG_452748_290180	452748	290180	B1015V4	1909179	3
WTCHG_452748_291129	452748	291129	B1009V5	1710639	3
WTCHG_452748_291168	452748	291168	B1015V5	2014251	3
WTCHG_452748_292141	452748	292141	B1009V7	1545203	3
WTCHG_452748_292156	452748	292156	B1015V6	1788752	3
WTCHG_452748_293144	452748	293144	B1015V7	1963104	3
WTCHG_452748_293153	452748	293153	B1010V1	1737452	3
WTCHG_452748_294132	452748	294132	B1030V1	1807319	3
WTCHG_452748_294165	452748	294165	B1010V2	1596854	3
WTCHG_452748_295120	452748	295120	B1030V2	1866448	3
WTCHG_452748_295177	452748	295177	B1010V3	1652864	3
WTCHG_452748_296108	452748	296108	B1030V3	2308284	3
WTCHG_452748_296189	452748	296189	B1010V5	1927352	3
WTCHG_450975_201106	450975	201106	B1010V6	1667032	3
WTCHG_450975_201191	450975	201191	B1030V4	1858198	3
WTCHG_450975_202118	450975	202118	B1010V7	1640961	3
WTCHG_450975_202179	450975	202179	B1030V5	1582867	3
WTCHG_450975_203130	450975	203130	B1012V1	1767937	3
WTCHG_450975_203167	450975	203167	B1030V6	1721890	3
WTCHG_450975_204142	450975	204142	B1012V2	1840806	3
WTCHG_450975_204155	450975	204155	B1030V7	1742998	3
WTCHG_450975_205143	450975	205143	B1039V2	1813388	3
WTCHG_450975_205154	450975	205154	B1012V3	1725507	3
WTCHG_450975_206131	450975	206131	B1039V3	1744807	3
WTCHG_450975_206166	450975	206166	B1012V4	1825916	3
WTCHG_450975_207119	450975	207119	B1039V4	1725485	3
WTCHG_450975_207178	450975	207178	B1012V5	1789296	3
WTCHG_450975_208107	450975	208107	B1039V5	1792881	3
WTCHG_450975_208190	450975	208190	B1012V6	1779630	3
WTCHG_450975_209107	450975	209107	B1012V7	1821229	3
WTCHG_450975_209190	450975	209190	B1039V6	1673545	3
WTCHG_450975_210119	450975	210119	B1017V1	1611814	3
WTCHG_450975_210178	450975	210178	B1039V7	1960166	3
WTCHG_450975_211131	450975	211131	B1017V2	1819246	3
WTCHG_450975_211166	450975	211166	B1021V1	1944942	3
WTCHG_450975_212143	450975	212143	B1017V3	1775099	3
WTCHG_450975_212154	450975	212154	B1021V5	697815	3
WTCHG_450975_213142	450975	213142	B1021V7	1951479	3
WTCHG_450975_213155	450975	213155	B1017V4	1845627	3
WTCHG_450975_214130	450975	214130	B1006V1	1749662	3
WTCHG_450975_214167	450975	214167	B1017V5	1756550	3
WTCHG_450975_215118	450975	215118	B1006V2	1780166	3
WTCHG_450975_215179	450975	215179	B1017V6	1882094	3
WTCHG_450975_216106	450975	216106	B1006V4	1748929	3
WTCHG_450975_216191	450975	216191	B1018V1	1570205	3
WTCHG_450975_217108	450975	217108	B1018V2	1805998	3
WTCHG_450975_217189	450975	217189	B1006V5	1920674	3
WTCHG_450975_218120	450975	218120	B1018V3	1710987	3
WTCHG_450975_218177	450975	218177	B1006V6	1764132	3
WTCHG_450975_219132	450975	219132	B1018V5	1813971	3
WTCHG_450975_219165	450975	219165	B1006V7	1839314	3
WTCHG_450975_220144	450975	220144	B1018V6	1780363	3
WTCHG_450975_220153	450975	220153	B1033V2	1820330	3
WTCHG_450975_221141	450975	221141	B1033V3	1719665	3
WTCHG_450975_221156	450975	221156	B1018V7	1804841	3
WTCHG_450975_222129	450975	222129	B1033V4	1530367	3
WTCHG_450975_222168	450975	222168	B1022V1	1651506	3
WTCHG_450975_223117	450975	223117	B1033V5	1686983	3
